"","Region","LocalityName","LocalityCode","Treatment","Years_Since_Exclosure","Mean_Plot_Biomass_kg","Mean_Plot_Biomass_kg_m2","Productivity_Index","DistrictID","Moose_Density","Red_Deer_Density","Roe_Deer_Density","Decid_Bio","Pine_Bio","Spruce_Bio"
"300","Trøndelag","verdal_1vb","1VBB","B",5,0.77768926,0.0618865449592391,0.011938921,"1721",28.2697902,2.827400105,6.979690234,0.0239239132145659,0.0364252613089651,0.00461211130712426
"301","Trøndelag","steinkjer_2bbb","2BBB","B",5,6.54583716,0.520901170344307,0.087040751,"1702",107.5650526,2.431337072,17.86445891,0.0742483401638541,0,0.446652830180453
"302","Telemark","nome_cappelen2","2CAB","B",5,4.032918125,0.320929427339324,0.166542737,"0819",30.18818188,28.25801849,15.04767058,0.103083462978547,0.224015357050135,0.0261352974070375
"303","Telemark","fritsoe2","2FRB","B",5,1.983595715,0.157849531569076,0.148195816,"0728",45.48785783,33.89613967,19.91579349,0.0403981074233094,0,0.117451424145767
"304","Telemark","kviteseid2","2KVB","B",5,3.75899757,0.299131522167961,0.106407376,"0829",34.25057033,13.40190923,2.936689407,0.141902950718515,0.0874206271415163,0.113518257878689
"305","Trøndelag","verdal_2vb","2VBB","B",5,7.972028595,0.634393878682094,0.241115185,"1721",28.2697902,2.827400105,6.979690234,0.503514962342159,0.0218551567853791,0.25129386772913
"306","Telemark","drangedal3","3DRB","B",5,0.59326,0.0472101307693489,0.019353239,"0817",27.00672829,9.836987784,5.031787593,0.0280868685821422,0.0191232621872067,0
"307","Telemark","kviteseid3","3KVB","B",5,2.64621371,0.210578996212022,0.091250578,"0829",34.25057033,13.40190923,2.936689407,0.0886291073356821,0,0.12194988887634
"308","Telemark","notodden3","3NOB","B",5,3.304225105,0.262941879274543,0.142430355,"0807",45.75073179,7.549714848,3.55799475,0.014710252122341,0.234942935442825,0.0132886917093775
"309","Telemark","drangedal4","4DRB","B",5,4.242849245,0.337635215067733,0.205027981,"0817",27.00672829,9.836987784,5.031787593,0.303811258410405,0.00546378919634477,0.0324580093582414
"310","Telemark","notodden4","4NOB","B",5,1.29700672,0.103212515355703,0.121097448,"0807",45.75073179,7.549714848,3.55799475,0.0492467546113002,0.0464422081689305,0.0150471051509444
"311","Telemark","notodden5","5NOB","B",5,6.28314354,0.499996676273455,0.119776917,"0807",45.75073179,7.549714848,3.55799475,0.107101113861954,0.035514629776241,0.37513824752338
"312","Telemark","notodden6","6NOB","B",5,2.665424115,0.212107711669295,0.106105683,"0807",45.75073179,7.549714848,3.55799475,0.0249178740313611,0.176207201582119,0.0109826360558154
"313","Trøndelag","bratsberg","BRB","B",5,2.92014442,0.232377709492608,0.19644858,"1601",79.89208961,1.335197374,31.0221955,0.119975028293154,0.0109275783926895,0.219341573202563
"314","Hedmark","nes_1","DDB","B",5,10.813954725,0.860547174427854,0.384882646,"0236",52.57030574,0.363637888,32.77363522,0.202263081998845,0.293678669303531,0.364605423125478
"315","Hedmark","didrik_holmsen","DHB","B",5,4.56155783,0.36299723842202,0.234215068,"0221",56.43464358,0,18.91236981,0.232934567704212,0.0382465243744134,0.159611419363051
"316","Hedmark","fet_3","FKB","B",5,4.97256075,0.395703811593621,0.140119204,"0227",71.33638992,0,32.84966157,0.0469958286384757,0,0.348707982955146
"317","Hedmark","halvard_pramhus","HPB","B",5,6.48113375,0.515752236576106,0.335469416,"0420",62.64905485,0,13.92362896,0.0285132048859496,0.46988587088565,0.069412643218026
"318","Hedmark","kongsvinger_1","IAAB","B",5,19.097969915,1.51976815749628,0.507402728,"0402",51.74144646,1.630122359,10.57013525,0.15399970652269,0,1.40426837760426
"319","Hedmark","kongsvinger_2","JCDB","B",5,2.339913355,0.186204388427495,0.097769108,"0402",51.74144646,1.630122359,10.57013525,0.10799699226197,0.0437103135707581,0.0672798177728355
"320","Trøndelag","selbu_kl","KLB","B",5,8.23788108,0.655549747242601,0.116040591,"1664",56.44604547,5.437898015,4.380325628,0.203768310298021,0.37290361265053,0.129819901868555
"321","Trøndelag","singsaas","LAB","B",5,2.49712535,0.19871492148629,0.042265252,"1648",36.25939668,6.648445301,2.712137721,0.0177333700269323,0.0491741027671029,0.131807448692254
"322","Hedmark","nes_2","OLB","B",5,23.019208785,1.83181043209857,0.984450427,"0236",52.57030574,0.363637888,32.77363522,0.0609376950195138,1.72245954414769,0.0484131929313645
"323","Hedmark","stig_dahlen","SDB","B",5,4.53772316,0.361100535648288,1,"0221",56.43464358,0,18.91236981,0.142997784734016,0.00546378919634477,0.214004909017013
"324","Trøndelag","sl_tydal","SEB","B",5,1.89353014,0.150682340837244,0.132712131,"1665",16.47588281,0.419443553,0,0.040479777782357,0.035514629776241,0.0924452481667668
"325","Hedmark","sorum_1","SKB","B",5,1.368777015,0.10892381396391,0.174894127,"0226",59.32528016,3.43817827,48.12147002,0.0223001054640064,0.00728505226179302,0.108213225738078
"326","Trøndelag","selbu_sl","SLB","B",5,3.47377502,0.276434232811074,0.124288986,"1664",56.44604547,5.437898015,4.380325628,0.0296947329862775,0,0.246739499824796
"327","Hedmark","stangeskovene_aurskog","SSAB","B",5,2.45617583333333,0.195456262488928,0.114068355,"0221",56.43464358,0,18.91236981,0.0700730036027382,0.123845888450481,0.00461211130712426
"328","Hedmark","stangeskovene_eidskog","SSBB","B",5,3.610563125,0.287319484344535,0.090462104,"0420",62.64905485,0,13.92362896,0.0537004693486364,0.0582804180943442,0.433517872198918
"329","Hedmark","eidskog","STSKNB","B",5,7.78699375,0.619669273569097,0.250270963,"0236",52.57030574,0.363637888,32.77363522,0.0353672125102021,0.353780350463324,0.230521710595572
"330","Hedmark","truls_holm","THB","B",5,5.57385816,0.443553539128548,0.294777374,"0221",56.43464358,0,18.91236981,0.0667541118866466,0.162547728591257,0.214251698650645
"331","Trøndelag","steinkjer_1bbb","1BBUB","UB",5,3.515156075,0.279727232537878,0.115979123,"1702",107.5650526,2.431337072,17.86445891,0.111219350271508,0,0.224677176355159
"332","Telemark","nome_cappelen1","1CAUB","UB",5,1.919325975,0.152735108162961,0.080441283,"0806",36.73246483,7.237559382,26.88021893,0.00949446372874499,0.0476404857354694,0.100347390563119
"333","Telemark","drangedal1","1DRUB","UB",5,2.802289825,0.222999138812436,0.21131677,"0817",27.00672829,9.836987784,5.031787593,0.0974881978731512,0.0476404857354694,0.113600819505418
"334","Telemark","fritsoe1","1FRUB","UB",5,9.3452098125,0.74366816794513,0.245537883,"0604",45.5486725,2.225169257,8.847710058,0.383431085463471,0.0486329958549584,0.32376233559044
"335","Telemark","furesdal","1FYUB","UB",5,4.1205504,0.327902982209643,0.058035047,"0831",23.22393919,2.078638027,1.526065809,0.028738080210209,0.0575655869303589,0.350900309138957
"336","Trøndelag","namdalseid_1kub","1KUB","UB",5,7.0407671,0.560286443561894,0.222676728,"1725",75.88802955,8.758466457,7.375877596,0.206230556103343,0,0.354055887458551
"337","Telemark","kviteseid1","1KVUB","UB",5,1.6837473125,0.133988353851035,0.105926078,"0829",34.25057033,13.40190923,2.936689407,0.0463653761201529,0.0431741901977691,0.155254453324071
"338","Telemark","notodden1","1NOUB","UB",5,5.693918125,0.453107607577143,0.154754533,"0807",45.75073179,7.549714848,3.55799475,0.224192267716566,0.119101214338674,0.219628251043807
"339","Trøndelag","nsb_verdal","1NSUB","UB",5,0.7405942,0.0589346138775939,0.110463648,"1721",28.2697902,2.827400105,6.979690234,0.0488367632548901,0,0.0302935518681114
"340","Trøndelag","sub_namdalseid","1SUB","UB",5,1.827536125,0.145430703986379,0.077437345,"1725",75.88802955,8.758466457,7.375877596,0.115137152118268,0,0.0302935518681114
"341","Trøndelag","verdal_1vb","1VBUB","UB",5,0.709537025,0.0564631624177339,0.011938921,"1721",28.2697902,2.827400105,6.979690234,0.0417328160554237,0.0119101214338674,0.0265068578845974
"342","Trøndelag","steinkjer_2bbb","2BBUB","UB",5,2.819965425,0.224405718368494,0.087040751,"1702",107.5650526,2.431337072,17.86445891,0.0634712240691521,0,0.321868988598683
"343","Telemark","nome_cappelen2","2CAUB","UB",5,4.9169112625,0.391275366085543,0.166542737,"0819",30.18818188,28.25801849,15.04767058,0.215956771313034,0.152598430871425,0.0302935518681114
"344","Telemark","fritsoe2","2FRUB","UB",5,4.896481675,0.389649631167567,0.148195816,"0728",45.48785783,33.89613967,19.91579349,0.179488115082544,0,0.210161516085023
"345","Telemark","kviteseid2","2KVUB","UB",5,2.8148091125,0.223995392057243,0.106407376,"0829",34.25057033,13.40190923,2.936689407,0.0362142390962108,0.00446629553770026,0.185548005192182
"346","Trøndelag","verdal_2vb","2VBUB","UB",5,6.9701598375,0.554667696139364,0.241115185,"1721",28.2697902,2.827400105,6.979690234,0.359528326726053,0.0267977732262015,0.278322007788273
"347","Telemark","drangedal3","3DRUB","UB",5,0.6957594375,0.0553667768404808,0.019353239,"0817",27.00672829,9.836987784,5.031787593,0.0463694047296499,0.00694757083642262,0.0151467759340557
"348","Telemark","kviteseid3","3KVUB","UB",5,6.8760902125,0.547181873232588,0.091250578,"0829",34.25057033,13.40190923,2.936689407,0.152621316357524,0.00297753035846684,0.393816174285448
"349","Telemark","notodden3","3NOUB","UB",5,2.48792505,0.197982784874825,0.142430355,"0807",45.75073179,7.549714848,3.55799475,0.0628366673427344,0.148876517923342,0.0549070627609518
"350","Telemark","drangedal4","4DRUB","UB",5,6.7584018,0.537816526935582,0.205027981,"0817",27.00672829,9.836987784,5.031787593,0.443149177347734,0,0.094667349587848
"351","Telemark","notodden4","4NOUB","UB",5,4.75984155,0.378776155508344,0.121097448,"0807",45.75073179,7.549714848,3.55799475,0.176513131203167,0.105702327725573,0.096560696579605
"352","Telemark","notodden5","5NOUB","UB",5,14.6983169,1.16965489488307,0.119776917,"0807",45.75073179,7.549714848,3.55799475,0.0747502941642233,0.0158801619118231,1.08299447928498
"353","Telemark","notodden6","6NOUB","UB",5,2.0234781,0.161023270926598,0.106105683,"0807",45.75073179,7.549714848,3.55799475,0.0706973525289934,0.104213562546339,0.00757338796702784
"354","Trøndelag","bratsberg","BRUB","UB",5,7.4910048,0.596115221322557,0.19644858,"1601",79.89208961,1.335197374,31.0221955,0.458305472736823,0.00297753035846684,0.181761311208668
"355","Hedmark","nes_1","DDUB","UB",5,22.1261791125,1.76074538874551,0.384882646,"0236",52.57030574,0.363637888,32.77363522,0.227028709207419,0.170463613022226,1.42001024381772
"356","Hedmark","didrik_holmsen","DHUB","UB",5,4.3817789,0.348690885735384,0.234215068,"0221",56.43464358,0,18.91236981,0.0534337681053326,0,0.308615559656384
"357","Hedmark","fet_3","FKUB","UB",5,3.2645715125,0.25978634664568,0.140119204,"0227",71.33638992,0,32.84966157,0.150846165784254,0.0267977732262015,0.102240737554876
"358","Hedmark","halvard_pramhus","HPUB","UB",5,2.273419225,0.180912953689448,0.335469416,"0420",62.64905485,0,13.92362896,0.115621554113625,0.123071254816629,0.00757338796702784
"359","Hedmark","kongsvinger_1","IAAUB","UB",5,32.6647174166667,2.59937562078121,0.507402728,"0402",51.74144646,1.630122359,10.57013525,0.0955405399202097,0.0744382589616709,2.47902232787378
"360","Hedmark","kongsvinger_2","JCDUB","UB",5,4.842149775,0.385326035941279,0.097769108,"0402",51.74144646,1.630122359,10.57013525,0.194097989773826,0,0.254970728223271
"361","Trøndelag","selbu_kl","KLUB","UB",5,5.405448575,0.430151930170146,0.116040591,"1664",56.44604547,5.437898015,4.380325628,0.0293796390909772,0.309663157280551,0.0984540435713619
"362","Trøndelag","singsaas","LAUB","UB",5,2.411681525,0.191915517933575,0.042265252,"1648",36.25939668,6.648445301,2.712137721,0.0199696561323165,0.0297753035846684,0.314295600631655
"363","Hedmark","nes_2","OLUB","UB",5,11.42428415,0.909115646879446,0.984450427,"0236",52.57030574,0.363637888,32.77363522,0.0625400065076847,0.681854452088906,0.164721188282856
"364","Hedmark","stig_dahlen","SDUB","UB",5,24.7116575375,1.96649122454361,1,"0221",56.43464358,0,18.91236981,1.64894427244749,0.0960253540605555,0.221521598035564
"365","Trøndelag","sl_tydal","SEUB","UB",5,4.2030899,0.33447126692231,0.132712131,"1665",16.47588281,0.419443553,0,0.260036393982053,0.0327528339431352,0.123067554464202
"366","Hedmark","sorum_1","SKUB","UB",5,6.3707777125,0.506970382142026,0.174894127,"0226",59.32528016,3.43817827,48.12147002,0.288395721900711,0.125800657645224,0.092774002596091
"367","Trøndelag","selbu_sl","SLUB","UB",5,3.290888475,0.2618805839802,0.124288986,"1664",56.44604547,5.437898015,4.380325628,0.114399084995736,0,0.176081270233397
"368","Hedmark","stangeskovene_aurskog","SSAUB","UB",5,3.15105778333333,0.250753211092845,0.114068355,"0221",56.43464358,0,18.91236981,0.129622990067797,0.0605431172888257,0.0605871037362227
"369","Hedmark","stangeskovene_eidskog","SSBUB","UB",5,2.0188821375,0.160657535851528,0.090462104,"0420",62.64905485,0,13.92362896,0.123794102747727,0.0141432692027175,0.0302935518681114
"370","Hedmark","eidskog","STSKNUB","UB",5,3.9968199375,0.318056824850683,0.250270963,"0236",52.57030574,0.363637888,32.77363522,0.0146483623353955,0.204705212144595,0.141369908717853
"371","Hedmark","truls_holm","THUB","UB",5,9.1776183625,0.730331664101411,0.294777374,"0221",56.43464358,0,18.91236981,0.401747336596236,0.036722874421091,0.301042171689357
"372","Trøndelag","steinkjer_1bbb","1BBB","B",6,4.06905367,0.323805002643359,0.115979123,"1702",107.5650526,2.431337072,17.86445891,0.142428150094097,0.0218551567853791,0.351826126705834
"373","Telemark","nome_cappelen1","1CAB","B",6,2.76086146,0.219702374275454,0.080441283,"0806",36.73246483,7.237559382,26.88021893,0.0342882305922907,0.178939096180291,0.0150471051509444
"374","Telemark","drangedal1","1DRB","B",6,6.062321355,0.482424205129903,0.21131677,"0817",27.00672829,9.836987784,5.031787593,0.128521355096319,0.243138619237342,0.110764230796243
"375","Telemark","fritsoe1","1FRB","B",6,2.700752275,0.214919037316466,0.245537883,"0604",45.5486725,2.225169257,8.847710058,0.00275649597350081,0.0473528397016547,0.176647911566724
"376","Telemark","furesdal","1FYB","B",6,1.922988125,0.153026532800383,0.058035047,"0831",23.22393919,2.078638027,1.526065809,0.0763800487392315,0.0751271014497406,0.0588044191658343
"377","Trøndelag","namdalseid_1kub","1KB","B",6,3.073153945,0.244553820614554,0.222676728,"1725",75.88802955,8.758466457,7.375877596,0.143459943632415,0,0.10109387698214
"378","Telemark","kviteseid1","1KVB","B",6,4.36007071,0.346963402863345,0.105926078,"0829",34.25057033,13.40190923,2.936689407,0.245608959397812,0.142058519104964,0.0404335785507345
"379","Telemark","notodden1","1NOB","B",6,2.311182505,0.18391806002913,0.154754533,"0807",45.75073179,7.549714848,3.55799475,0.0657194034255463,0.11473957312324,0.0138363339213728
"380","Trøndelag","nsb_verdal","1NSB","B",6,4.815891565,0.383236473982157,0.110463648,"1721",28.2697902,2.827400105,6.979690234,0.147409283622697,0.0245870513835515,0.223533664667684
"381","Trøndelag","sub_namdalseid","1SB","B",6,1.178599465,0.0937899653901066,0.077437345,"1725",75.88802955,8.758466457,7.375877596,0.0613639859641625,0.00546378919634477,0.031060032126858
"382","Trøndelag","verdal_1vb","1VBB","B",6,1.27705592666667,0.101624881666901,0.011938921,"1721",28.2697902,2.827400105,6.979690234,0.054555934594986,0.0455315766362064,0.00461211130712426
"383","Trøndelag","steinkjer_2bbb","2BBB","B",6,13.384366795,1.06509406778964,0.087040751,"1702",107.5650526,2.431337072,17.86445891,0.0815962461610312,0,0.983497821628608
"384","Telemark","nome_cappelen2","2CAB","B",6,4.72383375,0.375910745828412,0.166542737,"0819",30.18818188,28.25801849,15.04767058,0.0878801870396941,0.290946774705359,0.0254051077910438
"385","Telemark","fritsoe2","2FRB","B",6,3.15999924,0.251464749606316,0.148195816,"0728",45.48785783,33.89613967,19.91579349,0.0613567563508725,0,0.190107993255444
"386","Telemark","kviteseid2","2KVB","B",6,4.84301632,0.38539499340136,0.106407376,"0829",34.25057033,13.40190923,2.936689407,0.167272049703684,0.136594729908619,0.149825578743367
"387","Trøndelag","verdal_2vb","2VBB","B",6,9.920571095,0.789453964031913,0.241115185,"1721",28.2697902,2.827400105,6.979690234,0.426283422190248,0.0218551567853791,0.35770675264532
"388","Telemark","drangedal3","3DRB","B",6,0.443565,0.0352977811662783,0.019353239,"0817",27.00672829,9.836987784,5.031787593,0.0174320419731764,0.0236764198508273,0
"389","Telemark","kviteseid3","3KVB","B",6,3.28828147,0.261673125113992,0.091250578,"0829",34.25057033,13.40190923,2.936689407,0.0881378366108679,0,0.173535288503124
"390","Telemark","notodden3","3NOB","B",6,4.321086355,0.343861126462595,0.142430355,"0807",45.75073179,7.549714848,3.55799475,0.0164045559633936,0.314167878789824,0.0132886917093775
"391","Telemark","drangedal4","4DRB","B",6,5.325764055,0.423810837547193,0.205027981,"0817",27.00672829,9.836987784,5.031787593,0.363995486077207,0.0218551567853791,0.0543515622736414
"392","Telemark","notodden4","4NOB","B",6,1.57488264,0.125325178472807,0.121097448,"0807",45.75073179,7.549714848,3.55799475,0.0454731646500258,0.064199523057051,0.0313049815314604
"393","Telemark","notodden5","5NOB","B",6,7.270014285,0.578529354903221,0.119776917,"0807",45.75073179,7.549714848,3.55799475,0.109528534708921,0.0437103135707581,0.447145663408921
"394","Telemark","notodden6","6NOB","B",6,3.69957974,0.294403201491815,0.106105683,"0807",45.75073179,7.549714848,3.55799475,0.0269021382843593,0.247236461134601,0.0202646020728544
"395","Trøndelag","bratsberg","BRB","B",6,2.81482907,0.223996980224631,0.19644858,"1601",79.89208961,1.335197374,31.0221955,0.107496457127919,0.0273189459817238,0.219341573202563
"396","Hedmark","nes_1","DDB","B",6,15.09356061,1.20110738996931,0.384882646,"0236",52.57030574,0.363637888,32.77363522,0.263508809474092,0.417979873520375,0.519618706974845
"397","Hedmark","didrik_holmsen","DHB","B",6,6.499941285,0.517248892657418,0.234215068,"0221",56.43464358,0,18.91236981,0.296984254870606,0.0528166288979994,0.254898229830964
"398","Hedmark","fet_3","FKB","B",6,8.759204135,0.69703531781811,0.140119204,"0227",71.33638992,0,32.84966157,0.0522386120977442,0,0.644796705720366
"399","Hedmark","halvard_pramhus","HPB","B",6,9.668135625,0.769365787600801,0.335469416,"0420",62.64905485,0,13.92362896,0.0321917729800005,0.715756384721164,0.085670519598542
"400","Hedmark","kongsvinger_1","IAAB","B",6,29.23954679,2.32680920269763,0.507402728,"0402",51.74144646,1.630122359,10.57013525,0.201561437087153,0,2.17563812488227
"401","Hedmark","kongsvinger_2","JCDB","B",6,3.56302311,0.283536370153579,0.097769108,"0402",51.74144646,1.630122359,10.57013525,0.133366220958418,0.071029259552482,0.13241283430704
"402","Trøndelag","selbu_kl","KLB","B",6,10.2314274,0.814191122797929,0.116040591,"1664",56.44604547,5.437898015,4.380325628,0.281909946426271,0.382465243744134,0.220293419234092
"403","Trøndelag","singsaas","LAB","B",6,2.725209795,0.21686530491835,0.042265252,"1648",36.25939668,6.648445301,2.712137721,0.019938566805733,0.0833227852442577,0.11360395286836
"404","Hedmark","maarud_1","M1B","B",6,8.98739625,0.715194269356532,0.502955834,"0419",49.08527729,0.828135374,16.24462266,0.581547387409493,0.0737611541506543,0.0798476370618462
"405","Hedmark","maarud_2","M2B","B",6,2.60553257,0.207341693951215,0.27235075,"0419",49.08527729,0.828135374,16.24462266,0.116367534817814,0.0245870513835514,0.0786806334416248
"406","Hedmark","maarud_3","M3B","B",6,1.478914445,0.117688272165879,0.157610692,"0419",49.08527729,0.828135374,16.24462266,0.01150113858928,0.100169468599654,0.062120064253716
"407","Hedmark","nes_2","OLB","B",6,31.614843785,2.51582933173042,0.984450427,"0236",52.57030574,0.363637888,32.77363522,0.0778807334300404,2.35762503822277,0.0803235600776107
"408","Hedmark","stig_dahlen","SDB","B",6,7.4591808,0.593582747868079,1,"0221",56.43464358,0,18.91236981,0.171759381943875,0.00819568379451715,0.413627682129687
"409","Trøndelag","sl_tydal","SEB","B",6,2.66544679,0.212109516088463,0.132712131,"1665",16.47588281,0.419443553,0,0.0549300837276954,0.0437103135707581,0.135324275575388
"410","Hedmark","sorum_1","SKB","B",6,2.569512275,0.204475289950776,0.174894127,"0226",59.32528016,3.43817827,48.12147002,0.0403979331486467,0.00910631532724128,0.209663493742264
"411","Trøndelag","selbu_sl","SLB","B",6,4.80949344,0.382727327372022,0.124288986,"1664",56.44604547,5.437898015,4.380325628,0.0314190510622732,0,0.351308276309749
"412","Hedmark","stangeskovene_aurskog","SSAB","B",6,4.01158916666667,0.319232122764449,0.114068355,"0221",56.43464358,0,18.91236981,0.079109290755019,0.238585461573722,0.00461211130712426
"413","Hedmark","stangeskovene_eidskog","SSBB","B",6,4.347424375,0.345957039499722,0.090462104,"0420",62.64905485,0,13.92362896,0.0352506978289469,0.0737611541506544,0.491515723954715
"414","Hedmark","eidskog","STSKNB","B",6,10.434113125,0.830320340311887,0.250270963,"0236",52.57030574,0.363637888,32.77363522,0.0393357410161985,0.557306498027166,0.233678101268522
"415","Hedmark","truls_holm","THB","B",6,4.82150849,0.38368345467152,0.294777374,"0221",56.43464358,0,18.91236981,0.0719775039076488,0.217185620554704,0.0945203302091669
"416","Trøndelag","steinkjer_1bbb","1BBUB","UB",6,4.568356425,0.363538253422185,0.115979123,"1702",107.5650526,2.431337072,17.86445891,0.149590043353648,0,0.285264280091382
"417","Telemark","nome_cappelen1","1CAUB","UB",6,2.4338062875,0.19367615059188,0.080441283,"0806",36.73246483,7.237559382,26.88021893,0.00949446372874499,0.0885815281643884,0.100347390563119
"418","Telemark","drangedal1","1DRUB","UB",6,3.2362593,0.257533332361059,0.21131677,"0817",27.00672829,9.836987784,5.031787593,0.122555656462989,0.0476404857354694,0.123067554464202
"419","Telemark","fritsoe1","1FRUB","UB",6,12.1729324125,0.968691182686463,0.245537883,"0604",45.5486725,2.225169257,8.847710058,0.508899977666791,0.0803933196786046,0.399496215260719
"420","Telemark","furesdal","1FYUB","UB",6,5.369756525,0.427311647076854,0.058035047,"0831",23.22393919,2.078638027,1.526065809,0.028738080210209,0.0535955464524031,0.469550053955726
"421","Trøndelag","namdalseid_1kub","1KUB","UB",6,10.680498275,0.849927047575356,0.222676728,"1725",75.88802955,8.758466457,7.375877596,0.316003195899893,0,0.533923851675463
"422","Telemark","kviteseid1","1KVUB","UB",6,2.3647536875,0.188181119280206,0.105926078,"0829",34.25057033,13.40190923,2.936689407,0.0542380019060174,0.064016902707037,0.230988332994349
"423","Telemark","notodden1","1NOUB","UB",6,6.307435975,0.501929806828449,0.154754533,"0807",45.75073179,7.549714848,3.55799475,0.31002455637814,0.17865182150801,0.0530137157691949
"424","Trøndelag","nsb_verdal","1NSUB","UB",6,0.9300987,0.0740149028341729,0.110463648,"1721",28.2697902,2.827400105,6.979690234,0.0639170522114691,0,0.0302935518681114
"425","Trøndelag","sub_namdalseid","1SUB","UB",6,3.497663625,0.278335227595734,0.077437345,"1725",75.88802955,8.758466457,7.375877596,0.206388041908969,0,0.0719471856867645
"426","Trøndelag","verdal_1vb","1VBUB","UB",6,0.6775555,0.0539181535220503,0.011938921,"1721",28.2697902,2.827400105,6.979690234,0.0554712670342126,0.0104213562546339,0.00757338796702784
"427","Trøndelag","steinkjer_2bbb","2BBUB","UB",6,3.917629425,0.311755044095505,0.087040751,"1702",107.5650526,2.431337072,17.86445891,0.0902334460599405,0,0.443043196071129
"428","Telemark","nome_cappelen2","2CAUB","UB",6,6.057570675,0.482046158027379,0.166542737,"0819",30.18818188,28.25801849,15.04767058,0.272146163355409,0.189073177762644,0.0277690892124354
"429","Telemark","fritsoe2","2FRUB","UB",6,6.215694275,0.494629234307122,0.148195816,"0728",45.48785783,33.89613967,19.91579349,0.233347349444662,0,0.26128188486246
"430","Telemark","kviteseid2","2KVUB","UB",6,3.72931225,0.296769239460329,0.106407376,"0829",34.25057033,13.40190923,2.936689407,0.0659104685368407,0.00992510119488946,0.223414945027321
"431","Trøndelag","verdal_2vb","2VBUB","UB",6,8.8767129125,0.706386369216015,0.241115185,"1721",28.2697902,2.827400105,6.979690234,0.458316921945542,0.0267977732262015,0.355949234450308
"432","Telemark","drangedal3","3DRUB","UB",6,0.9732140875,0.0774459163561467,0.019353239,"0817",27.00672829,9.836987784,5.031787593,0.0646618502618019,0.00694757083642262,0.0151467759340557
"433","Telemark","kviteseid3","3KVUB","UB",6,7.966395375,0.633945601277832,0.091250578,"0829",34.25057033,13.40190923,2.936689407,0.202262487157245,0,0.431683114120587
"434","Telemark","notodden3","3NOUB","UB",6,2.843090275,0.226245935461373,0.142430355,"0807",45.75073179,7.549714848,3.55799475,0.0798459102307136,0.172696760791077,0.0568004097527088
"435","Telemark","drangedal4","4DRUB","UB",6,8.292354025,0.659884566473362,0.205027981,"0817",27.00672829,9.836987784,5.031787593,0.529243624042132,0,0.13064094243123
"436","Telemark","notodden4","4NOUB","UB",6,6.082844875,0.484057414958726,0.121097448,"0807",45.75073179,7.549714848,3.55799475,0.23633816725144,0.126545040234841,0.121174207472445
"437","Telemark","notodden5","5NOUB","UB",6,17.6683502,1.40600263530434,0.119776917,"0807",45.75073179,7.549714848,3.55799475,0.120274570230561,0.017865182150801,1.27232917846068
"438","Telemark","notodden6","6NOUB","UB",6,2.769734275,0.220408450458648,0.106105683,"0807",45.75073179,7.549714848,3.55799475,0.0982670656916352,0.142921457206408,0.00757338796702784
"439","Trøndelag","bratsberg","BRUB","UB",6,9.948296975,0.7916603194587,0.19644858,"1601",79.89208961,1.335197374,31.0221955,0.57513916084422,0.00893259107540051,0.21205486307678
"440","Hedmark","nes_1","DDUB","UB",6,32.467112925,2.58365075496826,0.384882646,"0236",52.57030574,0.363637888,32.77363522,0.264696532945838,0.245646254573514,2.13948210068537
"441","Hedmark","didrik_holmsen","DHUB","UB",6,7.577720375,0.603015827524711,0.234215068,"0221",56.43464358,0,18.91236981,0.071926933220256,0,0.549070627609518
"442","Hedmark","fet_3","FKUB","UB",6,4.6803055375,0.372446880736748,0.140119204,"0227",71.33638992,0,32.84966157,0.197239555163828,0.0267977732262015,0.168507882266369
"443","Hedmark","halvard_pramhus","HPUB","UB",6,2.8005028625,0.222856936854939,0.335469416,"0420",62.64905485,0,13.92362896,0.111003747712121,0.183614372105455,0.00757338796702784
"444","Hedmark","kongsvinger_1","IAAUB","UB",6,40.1168740666667,3.19239940455253,0.507402728,"0402",51.74144646,1.630122359,10.57013525,0.119740465472767,0.107191092904806,3.03692857477816
"445","Hedmark","kongsvinger_2","JCDUB","UB",6,8.1730602,0.650391465508817,0.097769108,"0402",51.74144646,1.630122359,10.57013525,0.30012227203378,0,0.46702559130005
"446","Trøndelag","selbu_kl","KLUB","UB",6,5.2114794875,0.414716360628821,0.116040591,"1664",56.44604547,5.437898015,4.380325628,0.0370422307510256,0.286587297002433,0.100347390563119
"447","Trøndelag","singsaas","LAUB","UB",6,2.6028848875,0.207130998072408,0.042265252,"1648",36.25939668,6.648445301,2.712137721,0.0113200863133428,0.0424298076081524,0.21205486307678
"448","Hedmark","maarud_1","M1UB","UB",6,20.3932,1.62283929273082,0.502955834,"0419",49.08527729,0.828135374,16.24462266,1.19462496059492,0.416854250185357,0.0227201639010835
"449","Hedmark","maarud_2","M2UB","UB",6,4.1328934875,0.328885213903964,0.27235075,"0419",49.08527729,0.828135374,16.24462266,0.21237164507551,0.0267977732262015,0.109814125521904
"450","Hedmark","maarud_3","M3UB","UB",6,3.575740375,0.284548377947259,0.157610692,"0419",49.08527729,0.828135374,16.24462266,0.156432697262148,0.0580618419901033,0.140107677390015
"451","Hedmark","nes_2","OLUB","UB",6,15.7641903625,1.25447441001675,0.984450427,"0236",52.57030574,0.363637888,32.77363522,0.0469050048807635,1.00119458303447,0.206374822101509
